file_name,class,name,num_inds,confidence,datetime,media
20210308學校牧場上方5米北側03110248.MP4,,,0.0,,2021-03-11 05:05:16,video
20210308學校牧場上方5米北側03110249.JPG,3,Black Drongo,1.0,0.9620998501777649,2021-03-11 05:11:32,image
20210308學校牧場上方5米北側03110250.JPG,3,Black Drongo,1.0,0.9566525816917419,2021-03-11 05:11:36,image
20210308學校牧場上方5米北側03110251.JPG,3,Black Drongo,1.0,0.7714411020278931,2021-03-11 05:11:34,image
20210308學校牧場上方5米北側03110252.MP4,,,0.0,,2021-03-11 05:11:50,video
20210308學校牧場上方5米北側03110253.JPG,3,Black Drongo,1.0,0.8503172993659973,2021-03-11 05:25:08,image
20210308學校牧場上方5米北側03110254.JPG,3,Black Drongo,1.0,0.9353886246681213,2021-03-11 05:25:06,image
20210308學校牧場上方5米北側03110255.JPG,3,Black Drongo,1.0,0.9288719892501831,2021-03-11 05:25:06,image
20210308學校牧場上方5米北側03110256.MP4,,,0.0,,2021-03-11 05:25:24,video
20210308學校牧場上方5米北側03110261.JPG,3,Black Drongo,1.0,0.9365617036819458,2021-03-11 05:57:26,image
20210308學校牧場上方5米北側03110262.JPG,3,Black Drongo,1.0,0.8881157636642456,2021-03-11 05:57:24,image
20210308學校牧場上方5米北側03110263.JPG,3,Black Drongo,1.0,0.9626355171203613,2021-03-11 05:57:24,image
20210308學校牧場上方5米北側03110264.MP4,,,0.0,,2021-03-11 05:57:42,video
20210308學校牧場上方5米北側03110269.JPG,3,Black Drongo,1.0,0.952826976776123,2021-03-11 06:17:42,image
20210308學校牧場上方5米北側03110270.JPG,3,Black Drongo,1.0,0.9544909000396729,2021-03-11 06:17:40,image
20210308學校牧場上方5米北側03110271.JPG,3,Black Drongo,1.0,0.9548172950744629,2021-03-11 06:17:40,image
20210308學校牧場上方5米北側03110272.MP4,,,0.0,,2021-03-11 06:17:56,video
20210308學校牧場上方5米北側03110273.JPG,3,Black Drongo,1.0,0.9002805948257446,2021-03-11 06:28:38,image
20210308學校牧場上方5米北側03110274.JPG,3,Black Drongo,1.0,0.8956735134124756,2021-03-11 06:28:36,image
20210308學校牧場上方5米北側03110275.JPG,3,Black Drongo,1.0,0.8228285312652588,2021-03-11 06:28:36,image
20210308學校牧場上方5米北側03110276.MP4,,,0.0,,2021-03-11 06:28:54,video
20210308學校牧場上方5米北側03110281.JPG,3,Black Drongo,1.0,0.8690457940101624,2021-03-11 07:22:32,image
20210308學校牧場上方5米北側03110282.JPG,3,Black Drongo,1.0,0.9485867619514465,2021-03-11 07:22:30,image
20210308學校牧場上方5米北側03110283.JPG,3,Black Drongo,1.0,0.9526050090789795,2021-03-11 07:22:30,image
20210308學校牧場上方5米北側03110284.MP4,,,0.0,,2021-03-11 07:22:46,video
20210308學校牧場上方5米北側03110285.JPG,3,Black Drongo,1.0,0.9634270668029785,2021-03-11 07:25:36,image
20210308學校牧場上方5米北側03110286.JPG,3,Black Drongo,1.0,0.9636296629905701,2021-03-11 07:25:40,image
20210308學校牧場上方5米北側03110287.JPG,3,Black Drongo,1.0,0.9679749608039856,2021-03-11 07:25:38,image
20210308學校牧場上方5米北側03110288.MP4,,,0.0,,2021-03-11 07:25:54,video
20210308學校牧場上方5米北側03110289.JPG,3,Black Drongo,1.0,0.816419243812561,2021-03-11 07:28:16,image
20210308學校牧場上方5米北側03110290.JPG,3,Black Drongo,1.0,0.9224819540977478,2021-03-11 07:28:20,image
20210308學校牧場上方5米北側03110291.JPG,3,Black Drongo,1.0,0.9475406408309937,2021-03-11 07:28:18,image
20210308學校牧場上方5米北側03110292.MP4,,,0.0,,2021-03-11 07:28:34,video
20210308學校牧場上方5米北側03110293.JPG,3,Black Drongo,1.0,0.906921923160553,2021-03-11 07:30:04,image
20210308學校牧場上方5米北側03110294.JPG,3,Black Drongo,1.0,0.9561994671821594,2021-03-11 07:30:02,image
20210308學校牧場上方5米北側03110295.JPG,3,Black Drongo,1.0,0.9565616846084595,2021-03-11 07:30:02,image
20210308學校牧場上方5米北側03110296.MP4,,,0.0,,2021-03-11 07:30:18,video
20210308學校牧場上方5米北側03110297.JPG,3,Black Drongo,1.0,0.7791512608528137,2021-03-11 07:32:06,image
20210308學校牧場上方5米北側03110298.JPG,,,0.0,,2021-03-11 07:32:04,image
20210308學校牧場上方5米北側03110299.JPG,,,0.0,,2021-03-11 07:32:04,image
20210308學校牧場上方5米北側03110300.MP4,,,0.0,,2021-03-11 07:32:22,video
20210308學校牧場上方5米北側03110301.JPG,3,Black Drongo,1.0,0.9656903743743896,2021-03-11 07:42:52,image
20210308學校牧場上方5米北側03110302.JPG,3,Black Drongo,1.0,0.9636045098304749,2021-03-11 07:42:56,image
20210308學校牧場上方5米北側03110303.JPG,3,Black Drongo,1.0,0.9550940990447998,2021-03-11 07:42:54,image
20210308學校牧場上方5米北側03110304.MP4,,,0.0,,2021-03-11 07:43:10,video
